date,ndx,vix,irx
20210210,13655.27,21.99,0.035
20210211,13734.35,21.25,0.035
20210212,13807.7,19.97,0.035
20210216,13773.77,21.46,0.035
20210217,13699.71,21.5,0.035
20210218,13637.51,22.49,0.023
20210219,13580.78,22.05,0.023
20210222,13223.74,23.45,0.025
20210223,13194.71,23.11,0.023
20210224,13302.19,21.34,0.028
20210225,12828.31,28.89,0.033
20210226,12909.44,27.95,0.035
20210301,13282.95,23.35,0.028
20210302,13059.95,24.1,0.035
20210303,12683.33,26.67,0.035
20210304,12464.0,28.57,0.028
20210305,12668.51,24.66,0.028
20210308,12299.08,25.47,0.035
20210309,12794.49,24.03,0.035
20210310,12752.07,22.56,0.03
20210311,13052.9,21.91,0.028
20210312,12937.29,20.69,0.025
20210315,13082.54,20.03,0.015
20210316,13152.28,19.79,0.008
20210317,13202.38,19.23,0.008
20210318,12789.14,21.58,0.003
20210319,12866.99,20.95,0.005
20210322,13086.51,18.88,0.005
20210323,13017.79,20.3,0.01
20210324,12798.88,21.2,0.015
20210325,12780.51,19.81,0.015
20210326,12979.12,18.86,0.015
20210329,12965.74,20.74,0.008
20210330,12896.53,19.61,0.013
20210331,13091.44,19.4,0.013
20210401,13329.52,17.33,0.008
20210405,13598.16,17.91,0.015
20210406,13578.46,18.12,0.015
20210407,13616.7,17.16,0.01
20210408,13758.51,16.95,0.005
20210409,13845.06,16.69,0.003
20210412,13819.35,16.91,0.01
20210413,13986.49,16.65,0.015
20210414,13803.91,16.99,0.015
20210415,14026.19,16.57,0.01
20210416,14041.91,16.25,0.008
20210419,13907.67,17.29,0.015
20210420,13809.3,18.68,0.015
20210421,13935.15,17.5,0.013
20210422,13762.36,18.71,0.015
20210423,13941.44,17.33,0.015
20210426,14026.16,17.64,0.008
20210427,13960.28,17.56,0.01
20210428,13901.62,17.28,0.008
20210429,13970.2,17.61,0.008
20210430,13860.76,18.61,0.003
20210503,13799.72,18.31,0.005
20210504,13544.67,19.48,0.01
20210505,13503.37,19.15,0.008
20210506,13613.73,18.39,0.008
20210507,13719.63,16.69,0.008
20210510,13359.08,19.66,0.005
20210511,13351.27,21.84,0.01
20210512,13001.63,27.59,0.01
20210513,13109.15,23.13,0.008
20210514,13393.12,18.81,0.005
20210517,13312.91,19.72,0.005
20210518,13217.68,21.34,0.01
20210519,13237.91,22.18,0.005
20210520,13494.09,20.67,0.003
20210521,13411.74,20.15,0.003
20210524,13641.75,18.4,0.003
20210525,13657.73,18.84,0.01
20210526,13702.74,17.36,0.005
20210527,13657.85,16.74,0.005
20210528,13686.51,16.76,0.008
20210601,13654.59,17.9,0.01
20210602,13675.79,17.48,0.015
20210603,13529.68,18.04,0.015
20210604,13770.77,16.42,0.015
20210607,13802.89,16.42,0.018
20210608,13810.86,17.07,0.02
20210609,13814.94,17.89,0.02
20210610,13960.35,16.1,0.02
20210611,13998.3,15.65,0.018
20210614,14128.2,16.39,0.015
20210615,14030.41,17.02,0.02
20210616,13983.01,18.15,0.028
20210617,14163.81,17.75,0.028
20210618,14049.58,20.7,0.028
20210621,14137.23,17.89,0.03
20210622,14270.42,16.66,0.038
20210623,14274.24,16.32,0.04
20210624,14365.96,15.97,0.043
20210625,14345.18,15.62,0.043
20210628,14524.98,15.76,0.04
20210629,14572.75,16.02,0.04
20210630,14554.8,15.83,0.04
20210701,14560.05,15.48,0.04
20210702,14727.63,15.07,0.038
20210706,14786.36,16.44,0.04
20210707,14810.54,16.2,0.043
20210708,14722.14,19.0,0.043
20210709,14826.09,16.18,0.043
20210712,14877.89,16.17,0.043
20210713,14874.54,17.12,0.045
20210714,14900.44,16.33,0.045
20210715,14794.69,17.01,0.038
20210716,14681.38,18.45,0.038
20210719,14549.09,22.5,0.04
20210720,14728.21,19.73,0.045
20210721,14842.63,17.91,0.045
20210722,14940.17,17.69,0.043
20210723,15111.79,17.2,0.045
20210726,15125.95,17.58,0.04
20210727,14956.97,19.36,0.045
20210728,15018.1,18.31,0.045
20210729,15048.36,17.7,0.04
20210730,14959.9,18.24,0.04
20210802,14963.62,19.46,0.038
20210803,15061.42,18.04,0.045
20210804,15083.39,17.97,0.045
20210805,15181.64,17.28,0.043
20210806,15109.36,16.15,0.043
20210809,15133.11,16.72,0.045
20210810,15053.58,16.79,0.05
20210811,15027.76,16.06,0.045
20210812,15088.98,15.59,0.043
20210813,15136.68,15.45,0.045
20210816,15140.77,16.12,0.058
20210817,15002.83,17.91,0.063
20210818,14857.92,21.57,0.055
20210819,14933.94,21.67,0.043
20210820,15092.57,18.56,0.043
20210823,15312.82,17.15,0.04
20210824,15357.68,17.22,0.048
20210825,15368.92,16.79,0.045
20210826,15278.52,18.84,0.043
20210827,15432.95,16.39,0.043
20210830,15605.09,16.19,0.038
20210831,15582.51,16.48,0.04
20210901,15611.57,16.11,0.04
20210902,15604.25,16.41,0.04
20210903,15652.86,16.41,0.04
20210907,15675.76,18.14,0.035
20210908,15620.85,17.96,0.04
20210909,15561.05,18.8,0.038
20210910,15440.75,20.95,0.038
20210913,15434.5,19.37,0.038
20210914,15382.9,19.46,0.035
20210915,15503.53,18.18,0.035
20210916,15515.91,18.69,0.03
20210917,15333.47,20.81,0.028
20210920,15012.19,25.71,0.025
20210921,15027.77,24.36,0.02
20210922,15176.51,20.87,0.025
20210923,15316.58,18.63,0.025
20210924,15329.68,17.75,0.025
20210927,15204.82,18.76,0.025
20210928,14770.3,23.25,0.03
20210929,14752.89,22.56,0.03
20210930,14689.62,23.14,0.028
20211001,14791.87,21.15,0.028
20211004,14472.12,22.96,0.028
20211005,14674.15,21.3,0.035
20211006,14766.75,21.0,0.04
20211007,14897.13,19.54,0.04
20211008,14820.75,18.77,0.04
20211011,14713.73,20.0,0.04
20211012,14662.11,19.85,0.04
20211013,14774.6,18.64,0.045
20211014,15052.42,16.86,0.04
20211015,15146.92,16.3,0.038
20211018,15300.89,16.31,0.043
20211019,15410.72,15.7,0.05
20211020,15388.71,15.49,0.05
20211021,15489.59,15.01,0.05
20211022,15355.07,15.43,0.05
20211025,15514.19,15.24,0.05
20211026,15559.49,15.98,0.05
20211027,15598.39,16.98,0.05
20211028,15778.16,16.53,0.048
20211029,15850.47,16.26,0.048
20211101,15905.28,16.41,0.04
20211102,15972.49,16.03,0.045
20211103,16144.5,15.1,0.045
20211104,16346.24,15.44,0.035
20211105,16359.38,16.48,0.04
20211108,16336.03,17.22,0.035
20211109,16219.94,17.78,0.04
20211110,15985.57,18.73,0.045
20211111,16032.47,17.66,0.04
20211112,16199.89,16.29,0.043
20211115,16189.12,16.49,0.038
20211116,16309.77,16.37,0.04
20211117,16308.07,17.11,0.045
20211118,16482.97,17.59,0.045
20211119,16573.34,17.91,0.045
20211122,16380.98,19.17,0.04
20211123,16306.72,19.38,0.045
20211124,16367.81,18.58,0.05
20211126,16025.58,28.62,0.043
20211129,16399.24,22.96,0.038
20211130,16135.92,27.19,0.048
20211201,15877.72,31.12,0.05
20211202,15990.76,27.95,0.043
20211203,15712.04,30.67,0.043
20211206,15846.16,27.18,0.043
20211207,16325.66,21.89,0.058
20211208,16394.34,19.9,0.06
20211209,16149.57,21.58,0.053
20211210,16331.98,18.69,0.05
20211213,16082.55,20.31,0.043
20211214,15914.9,21.89,0.048
20211215,16289.59,19.29,0.045
20211216,15863.94,20.57,0.035
20211217,15801.46,21.57,0.03
20211220,15627.64,22.87,0.038
20211221,15986.28,21.01,0.065
20211222,16180.14,18.63,0.065
20211223,16308.21,17.96,0.058
20211227,16567.5,17.68,0.043
20211228,16488.66,17.54,0.05
20211229,16491.01,16.95,0.045
20211230,16429.1,17.33,0.025
20211231,16320.08,17.22,0.033
20220103,16501.77,16.6,0.053
20220104,16279.73,16.91,0.08
20220105,15771.78,19.73,0.085
20220106,15765.36,19.61,0.09
20220107,15592.19,18.76,0.088
20220110,15614.43,19.4,0.09
20220111,15844.12,18.41,0.118
20220112,15905.1,17.62,0.115
20220113,15495.62,20.31,0.11
20220114,15611.59,19.19,0.118
20220118,15210.76,22.79,0.13
20220119,15047.84,23.85,0.165
20220120,14846.46,25.59,0.168
20220121,14438.4,28.85,0.158
20220124,14509.58,29.9,0.155
20220125,14149.12,31.16,0.185
20220126,14172.76,31.96,0.178
20220127,14003.11,30.49,0.185
20220128,14454.61,27.66,0.173
20220131,14930.05,24.83,0.173
20220201,15019.68,21.96,0.203
20220202,15139.74,22.09,0.185
20220203,14501.11,24.35,0.193
20220204,14694.35,23.22,0.223
20220207,14571.25,22.86,0.203
20220208,14747.03,21.44,0.275
20220209,15056.96,19.96,0.27
20220210,14705.64,23.91,0.37
20220211,14253.84,27.36,0.338
20220214,14268.59,28.33,0.36
20220215,14620.82,25.7,0.4
20220216,14603.64,24.29,0.373
20220217,14171.74,28.11,0.345
20220218,14009.54,27.75,0.318
20220222,13870.53,28.81,0.33
20220223,13509.43,31.02,0.34
20220224,13974.67,30.32,0.283
20220225,14189.16,27.59,0.298
20220228,14237.81,30.15,0.288
20220301,14005.99,33.32,0.313
20220302,14243.69,30.74,0.325
20220303,14035.21,30.48,0.335
20220304,13837.83,31.98,0.305
20220307,13319.38,36.45,0.305
20220308,13267.61,35.13,0.36
20220309,13742.2,32.45,0.37
20220310,13591.0,30.23,0.36
20220311,13301.83,30.75,0.365
20220314,13046.64,31.77,0.378
20220315,13458.56,29.83,0.448
20220316,13956.79,26.67,0.433
20220317,14118.6,25.67,0.36
20220318,14420.08,23.87,0.383
20220321,14376.09,23.53,0.455
20220322,14654.33,22.94,0.52
20220323,14447.55,23.57,0.48
20220324,14765.69,21.67,0.483
20220325,14754.31,20.81,0.52
20220328,14987.4,19.63,0.508
20220329,15239.32,18.9,0.555
20220330,15071.55,19.33,0.525
20220331,14838.49,20.56,0.493
20220401,14861.21,19.63,0.5
20220404,15159.58,18.57,0.538
20220405,14820.64,21.03,0.668
20220406,14498.89,22.1,0.663
20220407,14531.81,21.55,0.66
20220408,14327.26,21.16,0.668
20220411,13990.21,24.37,0.68
20220412,13940.24,24.26,0.738
20220413,14217.29,21.82,0.74
20220414,13893.21,22.7,0.748
20220418,13910.76,22.17,0.755
20220419,14210.26,21.37,0.833
20220420,13998.53,20.32,0.795
20220421,13720.45,22.68,0.8
20220422,13356.87,28.21,0.78
20220425,13533.22,27.02,0.798
20220426,13009.71,33.52,0.833
20220427,13003.36,31.6,0.808
20220428,13456.06,29.99,0.785
20220429,12854.8,33.4,0.808
20220502,13075.85,32.34,0.765
20220503,13089.9,29.25,0.895
20220504,13535.71,25.42,0.833
20220505,12850.55,31.2,0.803
20220506,12693.53,30.19,0.815
20220509,12187.72,34.75,0.8
20220510,12345.86,32.99,0.878
20220511,11967.56,32.56,0.883
20220512,11945.5,31.77,0.905
20220513,12387.4,28.87,0.943
20220516,12243.58,27.47,0.98
20220517,12564.1,26.1,1.038
20220518,11928.31,30.96,1.003
20220519,11875.63,29.35,1.0
20220520,11835.62,29.43,0.978
20220523,12034.28,28.48,0.993
20220524,11769.84,29.45,1.043
20220525,11943.93,28.37,1.045
20220526,12276.79,27.5,1.028
20220527,12681.42,25.72,1.025
20220531,12642.1,26.19,1.03
20220601,12548.36,25.69,1.103
20220602,12892.89,24.72,1.113
20220603,12548.03,24.79,1.135
20220606,12599.63,25.07,1.16
20220607,12711.68,24.02,1.225
20220608,12615.13,23.96,1.233
20220609,12269.78,26.09,1.238
20220610,11832.82,27.75,1.288
20220613,11288.32,34.02,1.498
20220614,11311.69,32.69,1.743
20220615,11593.77,29.62,1.695
20220616,11127.57,32.95,1.483
20220617,11265.99,31.13,1.51
20220621,11546.76,30.19,1.488
20220622,11527.71,28.95,1.545
20220623,11697.68,29.05,1.56
20220624,12105.85,27.23,1.598
20220627,12008.24,26.95,1.633
20220628,11637.77,28.36,1.738
20220629,11658.26,28.16,1.705
20220630,11503.72,28.71,1.6
20220701,11585.68,26.7,1.603
20220705,11779.9,27.54,1.63
20220706,11852.59,26.73,1.84
20220707,12109.05,26.08,1.853
20220708,12125.69,24.64,1.843
20220711,11860.28,26.17,1.953
20220712,11744.99,27.29,2.113
20220713,11728.53,26.82,2.323
20220714,11768.4,26.4,2.273
20220715,11983.62,24.23,2.24
20220718,11877.5,25.3,2.26
20220719,12249.42,24.5,2.45
20220720,12439.68,23.88,2.378
20220721,12619.41,23.11,2.36
20220722,12396.47,23.03,2.355
20220725,12328.41,23.36,2.393
20220726,12086.9,24.69,2.475
20220727,12601.47,23.24,2.383
20220728,12717.87,22.33,2.308
20220729,12947.97,21.33,2.298
20220801,12940.78,22.84,2.265
20220802,12901.6,23.93,2.463
20220803,13253.26,21.95,2.428
20220804,13311.04,21.44,2.378
20220805,13207.69,21.15,2.41
20220808,13159.16,21.29,2.46
20220809,13008.17,21.77,2.57
20220810,13378.32,19.74,2.535
20220811,13291.99,20.2,2.49
20220812,13565.87,19.53,2.5
20220815,13667.18,19.95,2.513
20220816,13635.21,19.69,2.598
20220817,13470.86,19.9,2.568
20220818,13505.99,19.56,2.565
20220819,13242.9,20.6,2.58
20220822,12890.54,23.8,2.648
20220823,12881.79,24.11,2.703
20220824,12917.86,22.82,2.713
20220825,13143.58,21.78,2.73
20220826,12605.17,25.56,2.755
20220829,12484.32,26.21,2.798
20220830,12342.7,26.21,2.873
20220831,12272.03,25.87,2.86
20220901,12274.62,25.56,2.863
20220902,12098.44,25.47,2.82
20220906,12011.31,26.91,2.845
20220907,12259.39,24.64,2.933
20220908,12321.19,23.61,2.95
20220909,12588.29,22.79,2.968
20220912,12739.72,23.87,2.995
20220913,12033.62,27.27,3.153
20220914,12134.4,26.16,3.128
20220915,11927.49,26.27,3.095
20220916,11861.38,26.3,3.07
20220919,11953.27,25.76,3.035
20220920,11851.54,27.16,3.243
20220921,11637.79,27.99,3.19
20220922,11501.65,27.35,3.13
20220923,11311.24,29.92,3.108
20220926,11254.11,32.26,3.165
20220927,11271.75,32.6,3.25
20220928,11493.83,30.18,3.23
20220929,11164.78,31.84,3.218
20220930,10971.22,31.62,3.18
20221003,11229.73,30.1,3.15
20221004,11582.54,29.07,3.315
20221005,11573.18,28.55,3.293
20221006,11485.5,30.52,3.288
20221007,11039.47,31.36,3.293
20221010,10926.97,32.45,3.285
20221011,10791.35,33.63,3.34
20221012,10785.62,33.57,3.533
20221013,11033.58,31.94,3.583
20221014,10692.06,32.02,3.628
20221017,11062.53,31.37,3.688
20221018,11147.74,30.5,3.833
20221019,11103.38,30.76,3.893
20221020,11046.71,29.98,3.89
20221021,11310.33,29.69,3.885
20221024,11430.26,29.85,3.913
20221025,11669.99,28.46,3.965
20221026,11405.9,27.28,3.93
20221027,11191.63,27.39,3.93
20221028,11546.21,25.75,3.97
20221031,11405.57,25.88,3.975
20221101,11288.95,25.81,4.05
20221102,10906.34,25.86,4.025
20221103,10690.6,25.3,4.025
20221104,10857.03,24.55,4.013
20221107,10977.0,24.35,3.983
20221108,11059.5,25.54,4.09
20221109,10797.55,26.09,4.093
20221110,11605.96,23.53,4.055
20221111,11817.01,22.52,4.063
20221114,11700.94,23.73,4.068
20221115,11871.15,24.54,4.13
20221116,11699.09,24.11,4.125
20221117,11676.86,23.93,4.113
20221118,11677.02,23.12,4.135
20221121,11553.45,22.36,4.098
20221122,11724.84,21.29,4.198
20221123,11838.72,20.35,4.2
20221125,11756.03,20.5,4.175
20221128,11587.75,22.21,4.183
20221129,11503.45,21.89,4.253
20221130,12030.06,20.58,4.253
20221201,12041.89,19.84,4.193
20221202,11994.26,19.06,4.208
20221205,11786.8,20.75,4.158
20221206,11549.69,22.17,4.22
20221207,11497.39,22.68,4.183
20221208,11637.5,22.29,4.15
20221209,11563.33,22.83,4.173
20221212,11706.44,25.0,4.168
20221213,11834.21,22.55,4.248
20221214,11740.92,21.14,4.22
20221215,11345.22,22.83,4.213
20221216,11243.72,22.62,4.163
20221219,11084.59,22.42,4.163
20221220,11072.42,21.48,4.23
20221221,11235.88,20.07,4.205
20221222,10956.14,21.97,4.208
20221223,10985.45,20.87,4.193
20221227,10822.51,21.65,4.195
20221228,10679.34,22.14,4.338
20221229,10951.05,21.44,4.295
20221230,10939.76,21.67,4.26
20230103,10862.64,22.9,4.255
20230104,10914.8,22.01,4.4
20230105,10741.22,22.46,4.498
20230106,11040.35,21.13,4.493
20230109,11108.45,21.97,4.483
20230110,11205.78,20.58,4.565
20230111,11402.52,21.09,4.555
20230112,11459.61,18.83,4.475
20230113,11541.48,18.35,4.488
20230117,11557.19,19.36,4.493
20230118,11410.29,20.34,4.53
20230119,11295.67,20.52,4.525
20230120,11619.03,19.85,4.538
20230123,11872.54,19.81,4.535
20230124,11846.64,19.2,4.573
20230125,11814.69,19.08,4.545
20230126,12051.48,18.73,4.543
20230127,12166.6,18.51,4.548
20230130,11912.39,19.94,4.535
20230131,12101.93,19.4,4.57
20230201,12363.1,17.87,4.52
20230202,12803.14,18.73,4.51
20230203,12573.36,18.33,4.523
20230206,12464.51,19.43,4.533
20230207,12728.27,18.66,4.57
20230208,12495.38,19.63,4.585
20230209,12381.17,20.71,4.613
20230210,12304.92,20.53,4.635
20230213,12502.31,20.34,4.645
20230214,12590.89,18.91,4.66
20230215,12687.89,18.23,4.643
20230216,12442.48,20.17,4.665
20230217,12358.18,20.02,4.68
20230221,12060.3,22.87,4.688
20230222,12066.27,22.29,4.695
20230223,12180.14,21.14,4.69
20230224,11969.65,21.67,4.703
20230227,12057.79,20.95,4.665
20230228,12042.12,20.7,4.71
20230301,11938.57,20.58,4.725
20230302,12044.87,19.59,4.723
20230303,12290.81,18.49,4.718
20230306,12302.48,18.61,4.728
20230307,12152.17,19.59,4.845
20230308,12215.33,19.11,4.883
20230309,11995.88,22.61,4.848
20230310,11830.28,24.8,4.803
20230313,11923.17,26.52,4.658
20230314,12199.79,23.73,4.68
20230315,12251.32,26.14,4.558
20230316,12581.39,22.99,4.53
20230317,12519.88,25.51,4.293
20230320,12562.61,24.15,4.465
20230321,12741.44,21.38,4.605
20230322,12567.15,22.26,4.563
20230323,12729.23,22.61,4.503
20230324,12767.05,21.74,4.503
20230327,12673.07,20.6,4.583
20230328,12610.57,19.97,4.628
20230329,12846.03,19.12,4.63
20230330,12963.14,19.02,4.665
20230331,13181.35,18.7,4.585
20230403,13148.35,18.55,4.57
20230404,13100.08,19.0,4.728
20230405,12967.2,19.08,4.705
20230406,13062.6,18.4,4.71
20230410,13051.23,18.97,4.838
20230411,12964.15,19.1,4.88
20230412,12848.35,19.09,4.86
20230413,13109.39,17.8,4.855
20230414,13079.52,17.07,4.903
20230417,13087.71,16.95,4.923
20230418,13091.79,16.83,5.03
20230419,13088.71,16.46,4.995
20230420,12985.98,17.17,4.945
20230421,13000.77,16.77,4.95
20230424,12969.76,16.89,4.873
20230425,12725.11,18.76,4.953
20230426,12806.48,18.84,4.985
20230427,13160.03,17.03,5.0
20230428,13245.99,15.78,4.923
20230501,13231.47,16.08,4.865
20230502,13113.66,17.78,5.04
20230503,13030.21,18.34,5.095
20230504,12982.48,20.09,5.055
20230505,13259.13,17.19,5.08
20230508,13291.64,16.98,5.083
20230509,13201.11,17.71,5.123
20230510,13347.83,16.94,5.065
20230511,13389.78,16.93,5.015
20230512,13340.18,17.03,5.028
20230515,13413.51,17.12,5.0
20230516,13426.01,17.99,5.058
20230517,13589.26,16.87,5.088
20230518,13834.62,16.05,5.125
20230519,13803.49,16.81,5.085
20230522,13849.74,17.21,5.095
20230523,13672.54,18.53,5.153
20230524,13604.48,20.03,5.185
20230525,13938.53,19.14,5.163
20230526,14298.41,17.95,5.115
20230530,14354.99,17.46,5.143
20230531,14254.09,17.94,5.248
20230601,14441.51,15.65,5.203
20230602,14546.64,14.6,5.215
20230605,14556.5,14.73,5.143
20230606,14558.09,13.96,5.158
20230607,14303.29,13.94,5.153
20230608,14484.54,13.65,5.1
20230609,14528.36,13.83,5.095
20230612,14784.3,15.01,5.095
20230613,14900.85,14.61,5.1
20230614,15005.69,13.88,5.08
20230615,15185.48,14.5,5.055
20230616,15083.92,13.54,5.065
20230620,15070.15,13.88,5.075
20230621,14867.45,13.2,5.135
20230622,15042.32,12.91,5.135
20230623,14891.48,13.44,5.138
20230626,14689.02,14.25,5.155
20230627,14945.91,13.74,5.18
20230628,14964.57,13.43,5.17
20230629,14939.95,13.54,5.175
20230630,15179.21,13.59,5.153
20230703,15208.69,13.57,5.145
20230705,15203.78,14.18,5.193
20230706,15089.45,15.44,5.213
20230707,15036.85,14.83,5.213
20230710,15045.64,15.07,5.225
20230711,15119.06,14.84,5.243
20230712,15307.23,13.54,5.23
20230713,15571.98,13.61,5.223
20230714,15565.6,13.34,5.215
20230717,15713.28,13.48,5.233
20230718,15841.35,13.3,5.248
20230719,15826.35,13.76,5.245
20230720,15466.09,13.99,5.243
20230721,15425.67,13.6,5.248
20230724,15448.02,13.91,5.25
20230725,15561.42,13.86,5.265
20230726,15499.26,13.19,5.268
20230727,15464.93,14.41,5.268
20230728,15750.93,13.33,5.255
20230731,15757.0,13.63,5.248
20230801,15718.01,13.93,5.26
20230802,15370.74,16.09,5.26
20230803,15353.54,15.92,5.258
20230804,15274.92,17.1,5.253
20230807,15407.85,15.77,5.26
20230808,15273.05,15.99,5.275
20230809,15101.71,15.96,5.28
20230810,15128.84,15.85,5.268
20230811,15028.07,14.84,5.265
20230814,15205.59,14.82,5.27
20230815,15037.65,16.46,5.28
20230816,14876.47,16.78,5.285
20230817,14715.81,17.89,5.278
20230818,14694.84,17.3,5.278
20230821,14936.69,17.13,5.28
20230822,14908.96,16.97,5.295
20230823,15148.06,15.98,5.295
20230824,14816.44,17.2,5.303
20230825,14941.83,15.68,5.315
20230828,15052.46,15.08,5.323
20230829,15376.55,14.45,5.32
20230830,15462.43,13.88,5.315
20230831,15501.07,13.57,5.298
20230901,15490.86,13.09,5.268
20230905,15508.24,14.01,5.278
20230906,15371.44,14.45,5.3
20230907,15258.52,14.4,5.283
20230908,15280.23,13.84,5.293
20230911,15461.87,13.8,5.293
20230912,15289.74,14.23,5.305
20230913,15348.53,13.48,5.305
20230914,15473.89,12.82,5.295
20230915,15202.4,13.79,5.298
20230918,15225.37,14.0,5.3
20230919,15191.23,14.11,5.31
20230920,14969.92,15.14,5.315
20230921,14694.24,17.54,5.305
20230922,14701.1,17.2,5.305
20230925,14768.9,16.9,5.313
20230926,14545.83,18.94,5.325
20230927,14580.16,18.22,5.33
20230928,14702.77,17.34,5.308
20230929,14715.24,17.52,5.3
20231002,14837.57,17.61,5.315
20231003,14565.62,19.78,5.34
20231004,14776.25,18.58,5.335
20231005,14723.22,18.49,5.325
20231006,14973.24,17.45,5.348
20231009,15047.15,17.7,5.348
20231010,15131.52,17.03,5.323
20231011,15241.12,16.09,5.335
20231012,15184.1,16.69,5.335
20231013,14995.12,19.32,5.328
20231016,15172.73,17.21,5.328
20231017,15122.01,17.88,5.34
20231018,14909.26,19.22,5.33
20231019,14783.13,21.4,5.31
20231020,14560.88,21.71,5.3
20231023,14604.85,20.37,5.293
20231024,14745.86,18.97,5.308
20231025,14381.64,20.19,5.315
20231026,14109.57,20.68,5.3
20231027,14180.42,21.27,5.305
20231030,14335.51,19.75,5.313
20231031,14409.78,18.14,5.32
20231101,14664.91,16.87,5.3
20231102,14919.55,15.66,5.27
20231103,15099.49,14.91,5.253
20231106,15154.93,14.89,5.26
20231107,15296.02,14.81,5.273
20231108,15313.24,14.45,5.268
20231109,15187.9,15.29,5.263
20231110,15529.12,14.17,5.25
20231113,15482.79,14.76,5.26
20231114,15812.47,14.16,5.253
20231115,15817.18,14.18,5.255
20231116,15833.17,14.32,5.243
20231117,15837.99,13.8,5.233
20231120,16027.06,13.41,5.238
20231121,15933.62,13.35,5.255
20231122,16001.39,12.85,5.265
20231124,15982.01,12.46,5.253
20231127,15961.98,12.69,5.258
20231128,16010.43,12.69,5.26
20231129,15987.6,12.98,5.24
20231130,15947.87,12.92,5.238
20231201,15997.58,12.63,5.215
20231204,15839.67,13.08,5.223
20231205,15877.71,12.85,5.243
20231206,15788.05,12.97,5.243
20231207,16022.49,13.06,5.233
20231208,16084.69,12.35,5.233
20231211,16221.73,12.63,5.233
20231212,16354.25,12.07,5.248
20231213,16562.37,12.19,5.223
20231214,16537.83,12.48,5.215
20231215,16623.45,12.28,5.225
20231218,16729.8,12.56,5.225
20231219,16811.85,12.53,5.238
20231220,16554.16,13.67,5.23
20231221,16757.41,13.65,5.21
20231222,16777.4,13.03,5.208
20231226,16878.46,12.99,5.203
20231227,16906.8,12.43,5.235
20231228,16898.47,12.47,5.218
20231229,16825.93,12.45,5.18
